filename,Is Female,Names,Nouns,Organizations,Text,Verbs
3_Biotech/PMC4522721.nxml,0.5,Paul Anderson;Eliana Gaitan-Solis,thanks;staff,,"Special thanks go to the Donald Danforth Plant Science Centre staff particularly Paul Anderson, Eliana Gaitan-Solis and Prof",
3_Biotech/PMC4522721.nxml,0.17482517482517482,Francis Addy;Virginia Kimani;Cyrus Mugambi;Kevin Juma;Roy Gitonga;Wilson Karubiu,parents;friends;contribution;achievement,Immaculate Makoko,"I am indebted to my parents, friends (Francis Addy, Virginia Kimani, Cyrus Mugambi, Kevin Juma, Roy Gitonga, Immaculate Makoko and Wilson Karubiu) for their contribution towards this achievement.",
3_Biotech/PMC4522723.nxml,,K. C. Patel;Sardar Patel University;Vallabh Vidyanagar;J. D. Patel,authors;support;suggestion;laboratory;facilities;course;study,B.R.D. School of Biosciences;Department of Chemistry;Shri A.N. Patel Post Graduate Institute,"The authors are grateful to the Dr. K. C. Patel, B.R.D. School of Biosciences, Sardar Patel University, Vallabh Vidyanagar, and Dr. J. D. Patel, Department of Chemistry, Shri A.N. Patel Post Graduate Institute, Anand, Gujarat, India, for providing the kind support, suggestion and laboratory facilities during the course of this study.",provide
3_Biotech/PMC4522719.nxml,,Nandadulal Bhattacharyya,paper,Vidyasagar Institute of Health,"The paper has been meticulously revised by Prof. Nandadulal Bhattacharyya, Vidyasagar Institute of Health, Midnapore was greatly acknowledged.",revise;acknowledge
3_Biotech/PMC4569639.nxml,,Grain Legumes,work,the CGIAR Research Program,This work has been undertaken as part of the CGIAR Research Program on Grain Legumes.,undertake
3_Biotech/PMC4569639.nxml,1.0,M. Lakshman;Ruska Lab,analysis;staff;biocontrol;unit,College of Veterinary Science;Rajendranagar;SEM;ICRISAT;M/s PVS,"We thank Dr. M. Lakshman, Associate Professor, Ruska Lab, College of Veterinary Science, Rajendranagar, Hyderabad, for SEM analysis and all the staff of the biocontrol unit of ICRISAT including M/s PVS.",thank;include
3_Biotech/PMC4569639.nxml,,S. Rohini,contributions;laboratory;field;studies,P. Manohar;B. Nagappa,"Prasad, P. Manohar, B. Nagappa, D. Barath, A. Jabbar and S. Rohini for their significant contributions in the laboratory and field studies.",
3_Biotech/PMC3339589.nxml,0.0,Denis Constales;Wiskundige Analyse,authors;AD;discussions;modelling,Ghent University,"One of the authors (AD) would like to thank Dr. Denis Constales, Vakgroep
Wiskundige Analyse, Ghent University, Belgium for fruitful discussions related to
the mathematical modelling.",like;thank;relate
3_Biotech/PMC4327750.nxml,,R Sai Kumar,manuscript,Directorate of Maize,"We would like to thank Dr. R Sai Kumar, Director (Retd), Directorate of Maize, ICAR, India, for helping us in preparing this manuscript.",like;thank;help;prepare
3_Biotech/PMC4569623.nxml,0.0,Cameron Keys,Thanks;manuscript;paper,the Center for Nanotechnology;Arizona State University,Thanks are also due to Dr. Cameron Keys from the Center for Nanotechnology in Society at Arizona State University for carefully proofreading and English editing the manuscript of the present paper.,proofread;edit
3_Biotech/PMC4569624.nxml,1.0,Savithri H.S.,Authors;management;facilities;work;facility,"Jain University;Department of Biochemistry;Indian Institute of Science, Bangalore;HPLC","Authors thank the management of Jain University, India for providing necessary facilities to carry out the work and Dr. Savithri H.S., Department of Biochemistry, Indian Institute of Science, Bangalore, India for providing the HPLC facility.",thank;provide;carry;provide
3_Biotech/PMC4569637.nxml,,Grain Legumes,work,the CGIAR Research Program,This work has been undertaken as part of the CGIAR Research Program on Grain Legumes.,undertake
3_Biotech/PMC4569637.nxml,,S Rohini,staff;biocontrol;unit;P;inputs;laboratory;field;studies,ICRISAT;M/s PVS Prasad;P Manohar,"We also thank all the staff of the biocontrol unit of ICRISAT including M/s PVS Prasad, P Manohar, B Nagappa, D Barath, A Jabbar, and S Rohini for their significant inputs in the laboratory and field studies.",thank;include
3_Biotech/PMC5088179.nxml,,Mahatma Gandhi University,program;instrumentation;facility,School of Biosciences,"Also we thank DBT-MSUB program, School of Biosciences, Mahatma Gandhi University, Kottayam, Kerala, India, for providing instrumentation facility.",thank;provide
3_Biotech/PMC4569634.nxml,,V. Ramesh,,,"V. Ramesh, Jr. Asst.",
3_Biotech/PMC4569636.nxml,,Watershed Management,authors;supports;study,Department of Range;Faculty of Natural Resources;University of Zabol,"The authors are very grateful to Department of Range and Watershed Management, Faculty of Natural Resources, University of Zabol for supports in this study.",
3_Biotech/PMC4522732.nxml,0.0,Prasanta Kr,authors,,The authors acknowledge Mr. Prasanta Kr.,acknowledge
3_Biotech/PMC4522732.nxml,,Range Officer,help;support;information,Kurseong Research Range,"Ghosh, Range Officer, Kurseong Research Range, Sukna, Darjeeling for providing necessary help, support and information.",provide
3_Biotech/PMC4522732.nxml,,P.P. Paudyal,authors;bamboo;taxonomist;Consultant;species;bamboo,"Bamboo Mission, Sikkim","The authors are also obliged to the bamboo taxonomist, Mr. P.P. Paudyal, Consultant, Bamboo Mission, Sikkim for helping in identifying the species of bamboo.",oblige;help;identify
3_Biotech/PMC4624138.nxml,,D.K. Sharma,author;facilities;supervision,,The author gratefully acknowledges the necessary computational facilities and constant supervision provided by the Dr. D.K. Sharma.,acknowledge;provide
3_Biotech/PMC4434410.nxml,0.0,Inder Kumar,assistance,,The technical assistance provided by Mr. Inder Kumar is also acknowledged.,provide;acknowledge
3_Biotech/PMC4624144.nxml,,A Bandyopadhyay;P. K. Agrawal,authors;gratitude;facility;ordinator;help;suggestions,CIFA;National Co;NASF,"The authors express their gratitude to the Director, CIFA, for providing necessary facility and Dr. A Bandyopadhyay, Dr. P. K. Agrawal, National Co-ordinator, NASF for their help and suggestions.",express;provide
3_Biotech/PMC4624143.nxml,0.6666666666666666,Beatrice Iloba;Stephen Owa;Christina Macci,authors;inputs;research;earthworms;advice;light;application;research,,"The authors thank Prof. (Mrs) Beatrice Iloba for helping with inputs in designing the initial research, Prof. Stephen Owa for identifying the earthworms, Prof. Rotimi for his advice and Christina Macci for shedding light on their application on similar research in Italy.",thank;help;design;identify;shed
3_Biotech/PMC4624151.nxml,,Research Scientist,Authors;Plants;leaf;material;somnifera,AD Patel;Unit Officer;Medicinal and Aromatic Plants Unit;AAU;Anand,"Authors are thankful to AD Patel, Unit Officer and Research Scientist, Medicinal and Aromatic Plants Unit, AAU, Anand, India, for providing the leaf material of  W. somnifera .",provide
3_Biotech/PMC4624152.nxml,,A. Shajahan,A.;Govt,the University Grants Commissions,"Dr. A. Shajahan is thankful to the University Grants Commissions (UGC), Govt.",
3_Biotech/PMC4940232.nxml,,Tiratha Raj Singh,help;analysis,,The help provided by Dr. Tiratha Raj Singh in performing statistical analysis is also acknowledged.,provide;perform;acknowledge
3_Biotech/PMC4701706.nxml,0.0,Lynton Vawdrey;David Astridge;André Drenth,knowledge;comments;course;study,Plant Pathologist;QDAFF;Research Entomologist;QDAFF,"We thank Lynton Vawdrey (Principal Plant Pathologist, QDAFF), David Astridge (Research Entomologist, QDAFF), and André Drenth for their expert knowledge and comments during the course of the study.",thank
3_Biotech/PMC4701706.nxml,0.0,David East,Thanks;assistance,,Thanks are also given to Mr. David East for his technical assistance.,give
3_Biotech/PMC4701708.nxml,,V. Sowmya,author;gratitude;writing;proof;article,Research Scholar;School of Mechanical and Building Sciences;VIT University,"Also, the author’s expresses their sincere gratitude to V. Sowmya, Research Scholar, School of Mechanical and Building Sciences, VIT University for assisting in writing and proof reading the article.",express;assist;read
3_Biotech/PMC4724356.nxml,,A.M. Barik,authors;suggestions,Department of Zoology;The University of Burdwan,"The authors are thankful to Dr. A.M. Barik, Department of Zoology, The University of Burdwan, for his valuable suggestions.",
3_Biotech/PMC4724355.nxml,0.0,Keshab C. Mondal,author;help;laboratory;facilities,BKS;Department of Microbiology;Vidyasagar University,"One of the author, BKS would like to thank Dr. Keshab C. Mondal, Head, Department of Microbiology, Vidyasagar University, West Midnapur, West Bengal, India for his help and necessary laboratory facilities.",like;thank
3_Biotech/PMC4711283.nxml,0.0,Ahmed F. Abdel-Fattah,work;spirit;sir;work,,"We dedicate this work to the spirit of my dear sir Dr. Ahmed F. Abdel-Fattah, who planned this work.",dedicate;plan
3_Biotech/PMC4764613.nxml,,Andhra Pradesh,facilities;research;work,the Department of Microbiology;Sri Krishnadevaraya University;Anantapuramu,"We are also thankful to the Department of Microbiology, Sri Krishnadevaraya University, Anantapuramu, Andhra Pradesh, for providing all the necessary facilities throughout my research work.",provide
3_Biotech/PMC4752955.nxml,0.0,Saeed Vakilian,analysis,,We would like to thank Saeed Vakilian for some statistical analysis.,like;thank
3_Biotech/PMC4752955.nxml,0.0,Vahid Kia,proof;reading;manuscript,,We also should thank Mr. Vahid Kia for kindly final proof-reading of the manuscript.,thank
3_Biotech/PMC4711284.nxml,,K.P. Sastry;Principal Scientist,authors;Bioinformatics;lab;facilities;thanks;seed;samples;tenuiflorum;var,"KL University;CIMAP, Boduppal","The authors thank KL University for providing Bioinformatics lab facilities and also extend deepest thanks to Dr. K.P. Sastry, Principal Scientist, CIMAP, Boduppal, Hyderabad for providing the seed samples of  O. tenuiflorum  var.",thank;provide;extend;provide
3_Biotech/PMC4697910.nxml,,Vo Van Giau,samples;experiments;data;manuscript,,"Vo Van Giau collected the samples, performed the experiments, analyzed and interpreted the data and wrote the manuscript.",collect;perform;analyze;interpret;write
3_Biotech/PMC4711288.nxml,0.0,Grant BK014-2014,authors;research,University of Malaya,The authors acknowledged University of Malaya for research Grant BK014-2014.,acknowledge
3_Biotech/PMC4729760.nxml,,P.H. Tank;M. G. Maradia;P. I. Vaghela;B. M. Shah;U. G. Koringa,Authors;horn;cancer;tissue,,"Authors wish to thank Dr. P.H. Tank, Dr. M. G. Maradia, Dr. P. I. Vaghela, Dr. B. M. Shah and Dr. U. G. Koringa for kindly providing horn cancer and normal tissue.",wish;thank;provide
3_Biotech/PMC4909029.nxml,0.0,Praj Matrix;Siddharth Pal,department;analysis;samples;hydrolysate;corn;cob,Analytical Sciences,We would like to thank Analytical Sciences department at Praj Matrix for the analysis of samples and Mr. Siddharth Pal for providing hemicellulosic hydrolysate of corn cob.,like;thank;provide
3_Biotech/PMC4781813.nxml,,Sundip Kumar,help,"the Department, Molecular Biology and Genetic Engineering;Sub DIC Bioinformatics","We would also like to acknowledge Head of the Department, Molecular Biology and Genetic Engineering (MBGE), Dr. Sundip Kumar (Prof. MBGE) and Sub DIC Bioinformatics for providing necessary help.",like;acknowledge;provide
3_Biotech/PMC4742421.nxml,,Andhra Pradesh,authors;laboratory;facilities,Department of Virology;Sri Venkateswara University,"The authors are thankful to Department of Virology, Sri Venkateswara University, Tirupati, Andhra Pradesh, India, for providing laboratory facilities.",provide
3_Biotech/PMC4746200.nxml,,F. 33-205/2007,,CSIR,F. 33-205/2007 (SR) and CSIR-SRF sanctioned (Lr.,sanction
3_Biotech/PMC4711287.nxml,0.0,Waheed Afzal,discussions,,Waheed Afzal for fruitful discussions.,
3_Biotech/PMC4752946.nxml,1.0,Tamil Nadu,authors;facilities;work,"Management;VIT University, Vellore","The authors are grateful to the Management, VIT University, Vellore, Tamil Nadu for providing the facilities for this work.",provide
3_Biotech/PMC4754297.nxml,1.0,Sushila Chang,authors;support;advice;production,,The authors are grateful to Sushila Chang for support and advice on the production of HA.,
3_Biotech/PMC4754294.nxml,,K. C. Patel;Sardar Patel University;Vallabh Vidyanagar,authors;help;value;confidence;level,BRD School of Biosciences,"The authors are thankful to Prof. K. C. Patel, BRD School of Biosciences, Sardar Patel University, Vallabh Vidyanagar, Gujarat, India for his valuable help in calculating  P  value and confidence level.",calculate
3_Biotech/PMC4701705.nxml,,S. Suresh;R. P. Soundararajan,professor;facilities;rice;leaffolder,Department of Entomology;Coimbatore,"We thank Prof. Dr. S. Suresh, Dr. R. P. Soundararajan, Assistant professor (Department of Entomology, TNAU, Coimbatore) for providing the facilities for rearing of rice leaffolder.",thank;provide;rear
3_Biotech/PMC4701705.nxml,,K. K. Kumar,help;analysis,Department of Plant Biotechnology,"We thank Dr. K. K. Kumar (Department of Plant Biotechnology, TNAU) for his help in Southern analysis.",thank
3_Biotech/PMC4764608.nxml,,University Mullana,Authors;facilities;work,,Authors would like to acknowledge M.M. University Mullana (Ambala) for providing all the requisite facilities pertaining to the said work.,like;acknowledge;provide;pertain;say
3_Biotech/PMC4752953.nxml,,S.K. Singh;Principal Scientist,Authors;advice;preparation;manuscript,Division of Fruits and Horticultural Technology;Indian Agricultural Research Institute,"Authors are grateful to the Dr. S.K. Singh, Principal Scientist, Division of Fruits and Horticultural Technology, Indian Agricultural Research Institute, New Delhi 12, India, for his valuable advice during the preparation of the manuscript.",
3_Biotech/PMC4754296.nxml,,H. P. University,facility,,"The computational facility availed at Bioinformatics Centre, H. P. University is also duly acknowledged.",avail;acknowledge
3_Biotech/PMC4755960.nxml,0.0,Siddhartha Pal,authors;team;support;samples;stream,,The authors gratefully acknowledge the analytical team for their support in analyzing the samples and Siddhartha Pal for providing hemicellulosic hydrolysate stream.,acknowledge;analyze;provide
3_Biotech/PMC4755963.nxml,0.0,Girish Chandra;Ajay Verma,Assistance,,"Assistance of Ms. SuchetaNegi, Dr. Girish Chandra Pandey and Dr. Ajay Verma is also acknowledged.",acknowledge
3_Biotech/PMC4752952.nxml,0.33557046979865773,Pierre R. Fobert;Leila Costamilan;Embrapa Trigo;Nelson Dias Suassuna,authors;gene;isolates,National Research Council Canada;Plant Biotechnology Institute;Embrapa,"The authors thank Dr. Pierre R. Fobert (National Research Council Canada, Plant Biotechnology Institute) for kindly providing the  drr230a  gene, Dr. Leila Costamilan (Embrapa Trigo) and Dr. Nelson Dias Suassuna (Embrapa Algodão) for providing fungal isolates.",thank;provide;provide
